trade_date,ts_code,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2022-04-22,000001.SZ,16.06,0.4747,1.0711,1.01,8.5771,8.5771,0.9575,1.84,1.84,1.1208,1.1208,1940591.8198,1940552.195,860088.1226,31165904.626,31165268.2517
2022-04-25,000001.SZ,14.85,0.8577,1.9352,1.96,7.9309,7.9309,0.8853,1.7013,1.7013,1.2121,1.2121,1940591.8198,1940552.195,860088.1226,28817788.524,28817200.0958
2022-04-26,000001.SZ,14.73,0.5092,1.149,1.02,7.8668,7.8668,0.8782,1.6876,1.6876,1.222,1.222,1940591.8198,1940552.195,860088.1226,28584917.5057,28584333.8324
2022-04-27,000001.SZ,15.65,0.768,1.7327,1.49,8.3582,7.7765,0.9033,1.793,1.7474,1.1502,1.1502,1940591.8198,1940552.195,860088.1226,30370261.9799,30369641.8518
2022-04-28,000001.SZ,15.65,0.4699,1.0601,0.79,8.3582,7.7765,0.9033,1.793,1.7474,1.1502,1.1502,1940591.8198,1940552.195,860088.1226,30370261.9799,30369641.8518
2022-04-29,000001.SZ,15.32,0.8477,1.9126,1.38,8.1819,7.6125,0.8842,1.7552,1.7106,1.1749,1.1749,1940591.8198,1940552.195,860088.1226,29729866.6793,29729259.6274
2022-05-05,000001.SZ,15.32,0.4072,0.9187,0.59,8.1819,7.6125,0.8842,1.7552,1.7106,1.1749,1.1749,1940591.8198,1940552.195,860088.1226,29729866.6793,29729259.6274
2022-05-06,000001.SZ,14.96,0.429,0.9678,0.71,7.9897,7.4336,0.8634,1.7139,1.6704,1.2032,1.2032,1940591.8198,1940552.195,860088.1226,29031253.6242,29030660.8372
2022-05-09,000001.SZ,14.55,0.4218,0.9518,0.72,7.7707,7.2299,0.8398,1.667,1.6246,1.2371,1.2371,1940591.8198,1940552.195,860088.1226,28235610.9781,28235034.4373
2022-05-10,000001.SZ,14.59,0.5113,1.1537,0.99,7.7921,7.2498,0.8421,1.6716,1.6291,1.2337,1.2337,1940591.8198,1940552.195,860088.1226,28313234.6509,28312656.5251
2022-05-11,000001.SZ,14.63,0.4373,0.9866,0.84,7.8134,7.2696,0.8444,1.6761,1.6335,1.2303,1.2303,1940591.8198,1940552.195,860088.1226,28390858.3237,28390278.6129
2022-05-12,000001.SZ,14.38,0.353,0.7965,0.8,7.6799,7.1454,0.83,1.6475,1.6056,1.2517,1.2517,1940591.8198,1940552.195,860088.1226,27905710.3687,27905140.5641
2022-05-13,000001.SZ,14.61,0.3485,0.7863,0.81,7.8027,7.2597,0.8432,1.6738,1.6313,1.232,1.232,1940591.8198,1940552.195,860088.1226,28352046.4873,28351467.569
2022-05-16,000001.SZ,14.41,0.3443,0.7769,0.83,7.6959,7.1603,0.8317,1.6509,1.609,1.2491,,1940591.8198,1940552.195,860088.1226,27963928.1233,27963357.13
2022-05-17,000001.SZ,14.71,0.48,1.0829,1.2,7.8561,7.3094,0.849,1.6853,1.6424,1.2237,,1940591.8198,1940552.195,860088.1226,28546105.6693,28545522.7885
2022-05-18,000001.SZ,14.75,0.4012,0.9052,1.02,7.8775,7.3293,0.8513,1.6899,1.6469,1.2203,,1940591.8198,1940552.195,860088.1226,28623729.3421,28623144.8763
2022-05-19,000001.SZ,14.62,0.3045,0.687,0.79,7.8081,7.2647,0.8438,1.675,1.6324,1.2312,,1940591.8198,1940552.195,860088.1226,28371452.4055,28370873.0909
2022-05-20,000001.SZ,15.02,0.4888,1.1029,1.3,8.0217,7.4634,0.8669,1.7208,1.6771,1.1984,,1940591.8198,1940552.195,860088.1226,29147689.1334,29147093.9689
2022-05-23,000001.SZ,14.83,0.3338,0.7531,0.83,7.9202,7.369,0.8559,1.699,1.6558,1.2138,,1940591.8198,1940552.195,860088.1226,28778976.6876,28778389.0519
2022-05-24,000001.SZ,14.4,0.4811,1.0854,1.2,7.6906,7.1554,0.8311,1.6498,1.6078,1.25,,1940591.8198,1940552.195,860088.1226,27944522.2051,27943951.608
2022-05-25,000001.SZ,14.39,0.3109,0.7014,0.77,7.6852,7.1504,0.8305,1.6486,1.6067,1.2509,,1940591.8198,1940552.195,860088.1226,27925116.2869,27924546.0861
2022-05-26,000001.SZ,14.19,0.5211,1.1758,1.36,7.5784,7.051,0.819,1.6257,1.5844,1.2685,,1940591.8198,1940552.195,860088.1226,27536997.923,27536435.6471
2022-05-27,000001.SZ,14.18,0.3726,0.8407,0.87,7.5731,7.046,0.8184,1.6246,1.5833,1.2694,,1940591.8198,1940552.195,860088.1226,27517592.0048,27517030.1251
2022-05-30,000001.SZ,14.08,0.4622,1.0428,1.14,7.5197,6.9963,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056
2022-05-31,000001.SZ,14.16,0.4838,1.0916,1.13,7.5624,7.0361,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812
2022-06-01,000001.SZ,14.08,0.4356,0.9828,1.01,7.5197,6.9963,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056
2022-06-02,000001.SZ,13.95,0.5046,1.1386,1.11,7.4503,6.9317,0.8051,1.5982,1.5576,1.2903,,1940591.8198,1940552.195,860088.1226,27071255.8862,27070703.1203
2022-06-06,000001.SZ,14.17,0.8816,1.9892,1.95,7.5678,7.0411,0.8178,1.6234,1.5822,1.2703,,1940591.8198,1940552.195,860088.1226,27498186.0866,27497624.6032
2022-06-07,000001.SZ,14.16,0.6777,1.529,1.22,7.5624,7.0361,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812
2022-06-08,000001.SZ,14.16,0.5903,1.3319,0.99,7.5624,7.0361,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812
2022-06-09,000001.SZ,14.35,0.8415,1.8985,1.36,7.6639,7.1305,0.8282,1.6441,1.6023,1.2544,,1940591.8198,1940552.195,860088.1226,27847492.6141,27846923.9983
2022-06-10,000001.SZ,14.32,0.6936,1.565,0.99,7.6479,7.1156,0.8265,1.6406,1.5989,1.257,,1940591.8198,1940552.195,860088.1226,27789274.8595,27788707.4324
2022-06-13,000001.SZ,13.91,0.7976,1.7995,1.08,7.4289,6.9119,0.8028,1.5936,1.5531,1.294,,1940591.8198,1940552.195,860088.1226,26993632.2134,26993081.0325
2022-06-14,000001.SZ,14.12,0.5934,1.3387,0.82,7.541,7.0162,0.815,1.6177,1.5766,1.2748,,1940591.8198,1940552.195,860088.1226,27401156.4956,27400596.9934
2022-06-15,000001.SZ,14.74,1.7591,3.9688,2.5,7.8722,7.3243,0.8507,1.6887,1.6458,1.2212,,1940591.8198,1940552.195,860088.1226,28604323.4239,28603739.3543
2022-06-16,000001.SZ,14.44,0.6867,1.5493,0.73,7.712,7.1752,0.8334,1.6544,1.6123,1.2465,,1940591.8198,1940552.195,860088.1226,28022145.8779,28021573.6958
2022-06-17,000001.SZ,14.45,0.543,1.2252,0.6,7.7173,7.1802,0.834,1.6555,1.6134,1.2457,,1940591.8198,1940552.195,860088.1226,28041551.7961,28040979.2178
2022-06-20,000001.SZ,14.34,0.5319,1.2001,0.61,7.6585,7.1255,0.8276,1.6429,1.6011,1.2552,,1940591.8198,1940552.195,860088.1226,27828086.6959,27827518.4763
2022-06-21,000001.SZ,14.37,0.6811,1.5368,0.83,7.6746,7.1404,0.8294,1.6463,1.6045,1.2526,,1940591.8198,1940552.195,860088.1226,27886304.4505,27885735.0422
2022-06-22,000001.SZ,14.08,0.5442,1.2278,0.65,7.5197,6.9963,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056
2022-06-23,000001.SZ,14.2,0.4154,0.9371,0.7,7.5838,7.056,0.8196,1.6269,1.5855,1.2676,,1940591.8198,1940552.195,860088.1226,27556403.8412,27555841.169
2022-06-24,000001.SZ,14.23,0.4463,1.0069,0.82,7.5998,7.0709,0.8213,1.6303,1.5889,1.2649,,1940591.8198,1940552.195,860088.1226,27614621.5958,27614057.7349
2022-06-27,000001.SZ,14.49,0.7716,1.7408,1.47,7.7387,7.2001,0.8363,1.6601,1.6179,1.2422,,1940591.8198,1940552.195,860088.1226,28119175.4689,28118601.3056
2022-06-28,000001.SZ,14.63,0.5798,1.3081,1.01,7.8134,7.2696,0.8444,1.6761,1.6335,1.2303,,1940591.8198,1940552.195,860088.1226,28390858.3237,28390278.6129
2022-06-29,000001.SZ,14.64,0.6527,1.4726,1.18,7.8188,7.2746,0.845,1.6773,1.6346,1.2295,,1940591.8198,1940552.195,860088.1226,28410264.2419,28409684.1348
2022-06-30,000001.SZ,14.98,0.7981,1.8007,1.39,8.0003,7.4436,0.8646,1.7162,1.6726,1.2016,,1940591.8198,1940552.195,860088.1226,29070065.4606,29069471.8811
2022-07-01,000001.SZ,14.92,0.4016,0.906,0.62,7.9683,7.4137,0.8611,1.7094,1.6659,1.2064,,1940591.8198,1940552.195,860088.1226,28953629.9514,28953038.7494
2022-07-04,000001.SZ,14.94,0.4303,0.9708,0.67,7.979,7.4237,0.8623,1.7117,1.6681,1.2048,,1940591.8198,1940552.195,860088.1226,28992441.7878,28991849.7933
2022-07-05,000001.SZ,14.91,0.5747,1.2966,1.0,7.963,7.4088,0.8605,1.7082,1.6648,1.2072,,1940591.8198,1940552.195,860088.1226,28934224.0332,28933633.2275
2022-07-06,000001.SZ,14.53,0.5376,1.2131,0.94,7.76,7.22,0.8386,1.6647,1.6224,1.2388,,1940591.8198,1940552.195,860088.1226,28196799.1417,28196223.3934
2022-07-07,000001.SZ,14.42,0.3763,0.8489,0.69,7.7013,7.1653,0.8323,1.6521,1.6101,1.2483,,1940591.8198,1940552.195,860088.1226,27983334.0415,27982762.6519
2022-07-08,000001.SZ,14.54,0.3296,0.7438,0.71,7.7654,7.2249,0.8392,1.6658,1.6235,1.238,,1940591.8198,1940552.195,860088.1226,28216205.0599,28215628.9153
2022-07-11,000001.SZ,14.46,0.3152,0.7112,0.7,7.7226,7.1852,0.8346,1.6567,1.6145,1.2448,,1940591.8198,1940552.195,860088.1226,28060957.7143,28060384.7397
2022-07-12,000001.SZ,14.42,0.3828,0.8637,0.9,7.7013,7.1653,0.8323,1.6521,1.6101,1.2483,,1940591.8198,1940552.195,860088.1226,27983334.0415,27982762.6519
2022-07-13,000001.SZ,13.97,1.1213,2.53,2.89,7.4609,6.9417,0.8063,1.6005,1.5598,1.2885,,1940591.8198,1940552.195,860088.1226,27110067.7226,27109514.1642
2022-07-14,000001.SZ,13.37,1.3564,3.0603,2.69,7.1405,6.6435,0.7717,1.5318,1.4928,1.3463,,1940591.8198,1940552.195,860088.1226,25945712.6307,25945182.8472
2022-07-15,000001.SZ,13.24,0.8238,1.8587,1.18,7.0711,6.579,0.7642,1.5169,1.4783,1.3595,,1940591.8198,1940552.195,860088.1226,25693435.6942,25692911.0618
2022-07-18,000001.SZ,13.39,0.5944,1.3411,0.74,7.1512,6.6535,0.7728,1.5341,1.4951,1.3443,,1940591.8198,1940552.195,860088.1226,25984524.4671,25983993.8911
2022-07-19,000001.SZ,13.42,0.3894,0.8785,0.46,7.1672,6.6684,0.7745,1.5375,1.4984,1.3413,,1940591.8198,1940552.195,860088.1226,26042742.2217,26042210.4569
2022-07-20,000001.SZ,13.39,0.413,0.9318,0.48,7.1512,6.6535,0.7728,1.5341,1.4951,1.3443,,1940591.8198,1940552.195,860088.1226,25984524.4671,25983993.8911
2022-07-21,000001.SZ,13.01,1.0154,2.2909,1.42,6.9482,6.4647,0.7509,1.4905,1.4526,1.3836,,1940591.8198,1940552.195,860088.1226,25247099.5756,25246584.057
2022-07-22,000001.SZ,12.81,0.7093,1.6004,1.1,6.8414,6.3653,0.6511,1.4676,1.4303,1.4052,1.7799,1940591.8198,1940552.195,860088.1226,24858981.2116,24858473.618
2022-07-25,000001.SZ,12.82,0.3937,0.8882,0.63,6.8468,6.3703,0.6516,1.4688,1.4314,1.4041,1.7785,1940591.8198,1940552.195,860088.1226,24878387.1298,24877879.1399
2022-07-26,000001.SZ,12.91,0.5277,1.1906,0.9,6.8948,6.415,0.6562,1.4791,1.4415,1.3943,1.7661,1940591.8198,1940552.195,860088.1226,25053040.3936,25052528.8375
2022-07-27,000001.SZ,12.79,0.4761,1.0742,0.78,6.8307,6.3553,0.748,1.4653,1.4281,1.4073,1.7826,1940591.8198,1940552.195,860088.1226,24820169.3752,24819662.5741
2022-07-28,000001.SZ,12.88,0.3867,0.8724,0.62,6.8788,6.4001,0.7533,1.4756,1.4381,1.3975,1.7702,1940591.8198,1940552.195,860088.1226,24994822.639,24994312.2716
2022-07-29,000001.SZ,12.68,0.4285,0.9668,0.86,6.772,6.3007,0.7416,1.4527,1.4158,1.4196,1.7981,1940591.8198,1940552.195,860088.1226,24606704.2751,24606201.8326
2022-08-01,000001.SZ,12.42,0.5286,1.1926,1.19,6.6331,6.1715,0.7264,1.4229,1.3868,1.4493,1.8357,1940591.8198,1940552.195,860088.1226,24102150.4019,24101658.2619
2022-08-02,000001.SZ,12.26,0.7075,1.5964,1.51,6.5477,6.092,0.717,1.4046,1.3689,1.4682,1.8597,1940591.8198,1940552.195,860088.1226,23791655.7107,23791169.9107
2022-08-03,000001.SZ,12.03,0.3845,0.8675,0.76,6.4248,5.9777,0.7036,1.3783,1.3432,1.4963,1.8953,1940591.8198,1940552.195,860088.1226,23345319.5922,23344842.9059
2022-08-04,000001.SZ,12.16,0.3106,0.7007,0.64,6.4943,6.0423,0.7112,1.3932,1.3577,1.4803,1.875,1940591.8198,1940552.195,860088.1226,23597596.5288,23597114.6912
2022-08-05,000001.SZ,12.31,0.3944,0.8898,0.84,6.5744,6.1168,0.72,1.4103,1.3745,1.4622,1.8522,1940591.8198,1940552.195,860088.1226,23888685.3017,23888197.5205
2022-08-08,000001.SZ,12.2,0.2845,0.6418,0.61,6.5156,6.0622,0.7135,1.3977,1.3622,1.4754,1.8689,1940591.8198,1940552.195,860088.1226,23675220.2016,23674736.779
2022-08-09,000001.SZ,12.12,0.2878,0.6493,0.69,6.4729,6.0224,0.7088,1.3886,1.3533,1.4851,1.8812,1940591.8198,1940552.195,860088.1226,23519972.856,23519492.6034
2022-08-10,000001.SZ,12.06,0.352,0.7941,1.06,6.4409,5.9926,0.7053,1.3817,1.3466,1.4925,1.8905,1940591.8198,1940552.195,860088.1226,23403537.3468,23403059.4717
2022-08-11,000001.SZ,12.35,0.7211,1.6269,2.21,6.5957,6.1367,0.7223,1.4149,1.3789,1.4575,1.8462,1940591.8198,1940552.195,860088.1226,23966308.9745,23965819.6083
2022-08-12,000001.SZ,12.38,0.4228,0.954,1.04,6.6118,6.1516,0.7241,1.4184,1.3823,1.454,1.8417,1940591.8198,1940552.195,860088.1226,24024526.7291,24024036.1741
2022-08-15,000001.SZ,12.11,0.604,1.3627,1.46,6.4676,6.0175,0.7083,1.3874,1.3521,1.4864,1.8827,1940591.8198,1940552.195,860088.1226,23500566.9378,23500087.0815
2022-08-16,000001.SZ,12.13,0.3253,0.7339,0.68,6.4783,6.0274,0.7094,1.3897,1.3544,1.4839,1.8796,1940591.8198,1940552.195,860088.1226,23539378.7742,23538898.1254
2022-08-17,000001.SZ,12.4,0.6949,1.5679,1.43,6.6225,6.1616,0.7252,1.4206,1.3845,1.4516,1.8387,1940591.8198,1940552.195,860088.1226,24063338.5655,24062847.218
2022-08-18,000001.SZ,12.25,0.6543,1.4762,1.18,6.5423,5.8207,0.6948,1.4035,1.3452,1.4694,1.8612,1940591.8198,1940554.695,860088.1226,23772249.7926,23771795.0138
2022-08-19,000001.SZ,12.57,1.0855,2.5813,2.01,6.7132,5.9727,0.7129,1.4401,1.3803,1.432,1.8138,1940591.8198,1940554.695,816042.7512,24393239.1749,24392772.5162
2022-08-22,000001.SZ,12.5,0.5865,1.3232,0.87,6.6759,5.9395,0.709,1.4321,1.3726,1.44,1.824,1940591.8198,1940554.695,860090.6226,24257397.7475,24256933.6875
2022-08-23,000001.SZ,12.34,0.4748,1.0714,0.71,6.5904,5.8634,0.6999,1.4138,1.355,1.4587,1.8476,1940591.8198,1940554.695,860090.6226,23946903.0563,23946444.9363
2022-08-24,000001.SZ,12.4,0.6675,1.5061,0.95,6.6225,5.892,0.7033,1.4206,1.3616,1.4516,1.8387,1940591.8198,1940554.695,860090.6226,24063338.5655,24062878.218
2022-08-25,000001.SZ,12.62,0.5483,1.2371,0.79,6.7399,5.9965,0.7158,1.4459,1.3858,1.4263,1.8067,1940591.8198,1940554.695,860090.6226,24490268.7659,24489800.2509
2022-08-26,000001.SZ,12.61,0.478,1.0785,0.71,6.7346,5.9917,0.7152,1.4447,1.3847,1.4274,1.8081,1940591.8198,1940554.695,860090.6226,24470862.8477,24470394.704
2022-08-29,000001.SZ,12.42,0.4764,1.0749,0.86,6.6331,5.9015,0.7044,1.4229,1.3638,1.4493,1.8357,1940591.8198,1940554.695,860090.6226,24102150.4019,24101689.3119
2022-08-30,000001.SZ,12.48,0.4121,0.9298,0.78,6.6652,5.93,0.7078,1.4298,1.3704,1.4423,1.8269,1940591.8198,1940554.695,860090.6226,24218585.9111,24218122.5936
2022-08-31,000001.SZ,12.75,0.8518,1.9219,1.65,6.8094,6.0583,0.7231,1.4607,1.4001,1.4118,1.7882,1940591.8198,1940554.695,860090.6226,24742545.7025,24742072.3613
2022-09-01,000001.SZ,12.61,0.4442,1.0022,0.8,6.7346,5.9917,0.7152,1.4447,1.3847,1.4274,1.8081,1940591.8198,1940554.695,860090.6226,24470862.8477,24470394.704
2022-09-02,000001.SZ,12.51,0.4052,0.9143,0.76,6.6812,5.9442,0.7095,1.4332,1.3737,1.4388,1.8225,1940591.8198,1940554.695,860090.6226,24276803.6657,24276339.2345
2022-09-05,000001.SZ,12.57,0.3257,0.7349,0.63,6.7132,5.9727,0.7129,1.4401,1.3803,1.432,1.8138,1940591.8198,1940554.695,860090.6226,24393239.1749,24392772.5162
2022-09-06,000001.SZ,12.5,0.3768,0.8503,0.77,6.6759,5.9395,0.709,1.4321,1.3726,1.44,1.824,1940591.8198,1940554.695,860090.6226,24257397.7475,24256933.6875
2022-09-07,000001.SZ,12.33,0.5049,1.1392,1.05,6.5851,5.8587,0.6993,1.4126,1.3539,1.4599,1.8491,1940591.8198,1940554.695,860090.6226,23927497.1381,23927039.3894
2022-09-08,000001.SZ,12.36,0.3201,0.7222,0.78,6.6011,5.8729,0.701,1.4161,1.3572,1.4563,1.8447,1940591.8198,1940554.695,860090.6226,23985714.8927,23985256.0302
2022-09-09,000001.SZ,12.72,1.0055,2.2687,2.6,6.7934,6.044,0.7214,1.4573,1.3968,1.4151,1.7925,1940591.8198,1940554.695,860090.6226,24684327.9479,24683855.7204
2022-09-13,000001.SZ,12.95,0.8877,2.0029,1.75,6.9162,6.1533,0.7345,1.4837,1.422,1.39,1.7606,1940591.8198,1940554.695,860090.6226,25130664.0664,25130183.3003
2022-09-14,000001.SZ,12.73,0.4422,0.9976,0.71,6.7987,6.0488,0.722,1.4585,1.3979,1.414,1.791,1940591.8198,1940554.695,860090.6226,24703733.8661,24703261.2674
2022-09-15,000001.SZ,13.0,0.9487,2.1405,1.5,6.9429,6.1771,0.7373,1.4894,1.4275,1.3846,1.7538,1940591.8198,1940554.695,860090.6226,25227693.6574,25227211.035
2022-09-16,000001.SZ,12.56,0.6995,1.5783,0.97,6.7079,5.968,0.7124,1.439,1.3792,1.4331,1.8153,1940591.8198,1940554.695,860090.6226,24373833.2567,24373366.9692
2022-09-19,000001.SZ,12.57,0.3257,0.7349,0.41,6.7132,5.9727,0.7129,1.4401,1.3803,1.432,1.8138,1940591.8198,1940554.695,860090.6226,24393239.1749,24392772.5162
2022-09-20,000001.SZ,12.34,0.4586,1.0348,0.69,6.5904,5.8634,0.6999,1.4138,1.355,1.4587,1.8476,1940591.8198,1940554.695,860090.6226,23946903.0563,23946444.9363
2022-09-21,000001.SZ,12.43,0.3526,0.7955,0.61,6.6385,5.9062,0.705,1.4241,1.3649,1.4481,1.8343,1940591.8198,1940554.695,860090.6226,24121556.3201,24121094.8589
2022-09-22,000001.SZ,12.29,0.302,0.6815,0.54,6.5637,5.8397,0.6971,1.408,1.3495,1.4646,1.8552,1940591.8198,1940554.695,860090.6226,23849873.4653,23849417.2016
2022-09-23,000001.SZ,12.29,0.3022,0.6818,0.71,6.5637,5.8397,0.6971,1.408,1.3495,1.4646,1.8552,1940591.8198,1940554.695,860090.6226,23849873.4653,23849417.2016
2022-09-26,000001.SZ,12.0,0.4657,1.0507,1.34,6.4088,5.7019,0.6806,1.3748,1.3177,1.5,1.9,1940591.8198,1940554.695,860090.6226,23287101.8376,23286656.34
2022-09-27,000001.SZ,12.15,0.4069,0.9181,1.08,6.4889,5.7732,0.6891,1.392,1.3342,1.4815,1.8765,1940591.8198,1940554.695,860090.6226,23578190.6106,23577739.5443
2022-09-28,000001.SZ,12.11,0.4024,0.908,1.1,6.4676,5.7542,0.6868,1.3874,1.3298,1.4864,1.8827,1940591.8198,1940554.695,860090.6226,23500566.9378,23500117.3565
2022-09-29,000001.SZ,11.86,0.4729,1.067,1.26,6.3341,5.6354,0.6727,1.3588,1.3023,1.5177,1.9224,1940591.8198,1940554.695,860090.6226,23015418.9828,23014978.6827
2022-09-30,000001.SZ,11.84,0.2768,0.6246,0.68,6.3234,5.6259,0.6715,1.3565,1.3001,1.5203,1.9257,1940591.8198,1940554.695,860090.6226,22976607.1464,22976167.5888
2022-10-10,000001.SZ,11.47,0.4978,1.1232,1.23,6.1258,5.4501,0.6505,1.3141,1.2595,1.5693,1.9878,1940591.8198,1940554.695,860090.6226,22258588.1731,22258162.3517
2022-10-11,000001.SZ,11.48,0.214,0.4828,0.52,6.1311,5.4548,0.6511,1.3152,1.2606,1.5679,1.9861,1940591.8198,1940554.695,860090.6226,22277994.0913,22277567.8986
2022-10-12,000001.SZ,11.6,0.2884,0.6506,0.77,6.1952,5.5118,0.6579,1.329,1.2738,1.5517,1.9655,1940591.8198,1940554.695,860090.6226,22510865.1097,22510434.462
2022-10-13,000001.SZ,11.34,0.4394,0.9913,1.26,6.0563,5.3883,0.6432,1.2992,1.2452,1.5873,2.0106,1940591.8198,1940554.695,860090.6226,22006311.2365,22005890.2413
2022-10-14,000001.SZ,11.53,0.5648,1.2744,1.65,6.1578,5.4786,0.6539,1.321,1.2661,1.5611,1.9775,1940591.8198,1940554.695,860090.6226,22375023.6823,22374595.6334
2022-10-17,000001.SZ,11.48,0.5281,1.1915,1.32,6.1311,5.4548,0.6511,1.3152,1.2606,1.5679,1.9861,1940591.8198,1940554.695,860090.6226,22277994.0913,22277567.8986
2022-10-18,000001.SZ,11.48,0.4879,1.1009,1.2,6.1311,5.4548,0.6511,1.3152,1.2606,1.5679,1.9861,1940591.8198,1940554.695,860090.6226,22277994.0913,22277567.8986
2022-10-19,000001.SZ,11.29,0.4761,1.0743,1.03,6.0296,5.3645,0.6403,1.2935,1.2397,1.5943,2.0195,1940591.8198,1940554.695,860090.6226,21909281.6455,21908862.5066
2022-10-20,000001.SZ,11.2,0.4029,0.9091,0.81,5.9816,5.3218,0.6352,1.2832,1.2299,1.6071,2.0357,1940591.8198,1940554.695,860090.6226,21734628.3818,21734212.584
2022-10-21,000001.SZ,11.09,0.4048,0.9134,0.82,5.9228,5.2695,0.629,1.2706,1.2178,1.6231,2.0559,1940591.8198,1940554.695,860090.6226,21521163.2816,21520751.5676
2022-10-24,000001.SZ,10.62,0.7129,1.6084,1.55,5.6718,5.0462,0.6023,1.2167,1.1662,1.6949,2.1469,1940591.8198,1940554.695,860090.6226,20609085.1263,20608690.8609
2022-10-25,000001.SZ,10.65,0.6787,1.6139,1.37,5.6878,4.7121,0.5815,1.2202,1.1453,1.6901,2.1408,1940591.8198,1940554.695,816042.7512,20667302.8809,20666907.5018
2022-10-26,000001.SZ,10.66,0.5894,1.3299,1.1,5.6932,4.7165,0.582,1.2213,1.1463,1.6886,2.1388,1940591.8198,1940554.695,860090.6226,20686708.7991,20686313.0487
2022-10-27,000001.SZ,10.68,0.4934,1.1131,0.88,5.7039,4.7254,0.5831,1.2236,1.1485,1.6854,2.1348,1940591.8198,1940554.695,860090.6226,20725520.6355,20725124.1426
2022-10-28,000001.SZ,10.42,0.5452,1.23,0.95,5.565,4.6103,0.5689,1.1938,1.1205,1.7274,2.1881,1940591.8198,1940554.695,860090.6226,20220966.7623,20220579.9219
2022-10-31,000001.SZ,10.34,0.5066,1.143,0.84,5.5223,4.5749,0.5645,1.1846,1.1119,1.7408,2.205,1940591.8198,1940554.695,860090.6226,20065719.4167,20065335.5463
2022-11-01,000001.SZ,10.67,0.7118,1.6059,1.27,5.6985,4.721,0.5825,1.2224,1.1474,1.687,2.1368,1940591.8198,1940554.695,860090.6226,20706114.7173,20705718.5957
2022-11-02,000001.SZ,10.63,0.6715,1.5149,1.18,5.6771,4.7033,0.5804,1.2179,1.1431,1.6933,2.1449,1940591.8198,1940554.695,860090.6226,20628491.0445,20628096.4079
2022-11-03,000001.SZ,10.44,0.5068,1.1435,0.87,5.5757,4.6192,0.57,1.1961,1.1227,1.7241,2.1839,1940591.8198,1940554.695,860090.6226,20259778.5987,20259391.0158
2022-11-04,000001.SZ,10.82,0.9153,2.065,1.56,5.7786,4.7873,0.5907,1.2396,1.1636,1.6636,2.1072,1940591.8198,1940554.695,860090.6226,20997203.4902,20996801.7999
2022-11-07,000001.SZ,10.88,0.5092,1.1488,0.77,5.8107,4.8139,0.594,1.2465,1.17,1.6544,2.0956,1940591.8198,1940554.695,860090.6226,21113638.9994,21113235.0816
2022-11-08,000001.SZ,10.85,0.3005,0.6781,0.45,5.7946,4.8006,0.5924,1.2431,1.1668,1.659,2.1014,1940591.8198,1940554.695,860090.6226,21055421.2448,21055018.4408
2022-11-09,000001.SZ,10.89,0.4288,0.9675,0.74,5.816,4.8183,0.5946,1.2476,1.1711,1.6529,2.0937,1940591.8198,1940554.695,860090.6226,21133044.9176,21132640.6286
2022-11-10,000001.SZ,10.87,0.2845,0.6418,0.53,5.8053,4.8094,0.5935,1.2454,1.1689,1.6559,2.0975,1940591.8198,1940554.695,860090.6226,21094233.0812,21093829.5347
2022-11-11,000001.SZ,11.43,1.3115,2.9591,2.69,6.1044,5.0572,0.624,1.3095,1.2291,1.5748,1.9948,1940591.8198,1940554.695,860090.6226,22180964.5003,22180540.1639
2022-11-14,000001.SZ,11.95,1.9953,4.5019,3.52,6.3821,5.2873,0.6524,1.3691,1.2851,1.5063,1.9079,1940591.8198,1940554.695,860090.6226,23190072.2466,23189628.6053
2022-11-15,000001.SZ,12.01,0.8111,1.8299,0.94,6.4142,5.3138,0.6557,1.376,1.2915,1.4988,1.8984,1940591.8198,1940554.695,860090.6226,23306507.7558,23306061.887
2022-11-16,000001.SZ,11.82,0.6589,1.4867,0.68,6.3127,5.2298,0.6453,1.3542,1.2711,1.5228,1.9289,1940591.8198,1940554.695,860090.6226,22937795.31,22937356.4949
2022-11-17,000001.SZ,11.69,0.5622,1.2685,0.56,6.2433,5.1723,0.6382,1.3393,1.2571,1.5398,1.9504,1940591.8198,1940554.695,860090.6226,22685518.3735,22685084.3846
2022-11-18,000001.SZ,11.59,0.4473,1.0093,0.42,6.1899,5.128,0.6328,1.3278,1.2464,1.5531,1.9672,1940591.8198,1940554.695,860090.6226,22491459.1915,22491028.9151
2022-11-21,000001.SZ,11.46,0.5399,1.2182,0.6,6.1204,5.0705,0.6257,1.313,1.2324,1.5707,1.9895,1940591.8198,1940554.695,860090.6226,22239182.2549,22238756.8047
